OBJECTID,src_GEOID1,nbr_GEOID1,LENGTH,NODE_COUNT
967,17031100600,17031100700,5217.47426214000,0
968,17031100600,17031110300,2640.81773905000,0
969,17031100700,17031100500,348.40788411500,0
970,17031100700,17031100600,5217.47426214000,0
971,17031100700,17031110300,2473.19011357000,0
972,17031110100,17031100100,6080.51812892000,0
973,17031110100,17031100200,784.89170072200,0
974,17031110100,17031110200,3298.84697095000,0
975,17031110100,17031110501,4137.54558960000,0
976,17031110100,17031120100,11088.95966330000,0
977,17031110100,17031120200,0.00000000000,1
978,17031110100,17031120400,4332.91536000000,0
979,17031110200,17031100100,1492.52952406000,0
980,17031110200,17031110100,3298.84697095000,0
981,17031110200,17031110300,1857.86131887000,0
982,17031110200,17031110400,3749.26446975000,0
983,17031110200,17031110501,1981.52557210000,0
984,17031110300,17031100100,1144.20923164000,0
985,17031110300,17031100300,0.00000000000,1
986,17031110300,17031100600,2640.81773905000,0
987,17031110300,17031100700,2473.19011357000,0
988,17031110300,17031110200,1857.86131887000,0
989,17031110300,17031110400,4123.11768005000,0
990,17031110300,17031150401,0.00000000000,1
991,17031110300,17031150501,2322.27410231000,0
992,17031110400,17031110200,3749.26446975000,0
993,17031110400,17031110300,4123.11768005000,0
994,17031110400,17031110501,1634.31863565000,0
995,17031110400,17031110502,2664.29822009000,0
996,17031110400,17031150401,2918.56374030000,0
997,17031110400,17031150501,0.00000000000,1
998,17031110501,17031110100,4137.54558960000,0
999,17031110501,17031110200,1981.52557210000,0
1000,17031110501,17031110400,1634.31863565000,0
1001,17031110501,17031110502,2930.01850032000,0
1002,17031110501,17031120400,1635.87454588000,0
1003,17031110502,17031110400,2664.29822009000,0
1004,17031110502,17031110501,2930.01850032000,0
1005,17031110502,17031120400,2484.16023537000,0
1006,17031110502,17031150200,1377.96157027000,0
1007,17031110502,17031150300,2691.44267869000,0
1008,17031110502,17031150401,330.60948900600,0
1009,17031120100,17031100200,5522.66878825000,0
1010,17031120100,17031110100,11088.95966330000,0
1011,17031120100,17031120200,6641.35876341000,0
1012,17031120100,17031120400,0.00000000000,1
1013,17031120200,17031110100,0.00000000000,1
1014,17031120200,17031120100,6641.35876341000,0
1015,17031120200,17031120300,5000.29209050000,0
1016,17031120200,17031120400,5368.66271898000,0
1017,17031120200,17031130200,0.00000000000,1
1018,17031120300,17031120200,5000.29209050000,0
1019,17031120300,17031120400,0.00000000000,1
1020,17031120300,17031130100,1320.96737773000,0
1021,17031120300,17031130200,8322.12161747000,0
1022,17031120400,17031110100,4332.91536000000,0
1023,17031120400,17031110501,1635.87454588000,0
1024,17031120400,17031110502,2484.16023537000,0
1025,17031120400,17031120100,0.00000000000,1
1026,17031120400,17031120200,5368.66271898000,0
1027,17031120400,17031120300,0.00000000000,1
1028,17031120400,17031130200,2998.61603610000,0
1029,17031120400,17031140400,2680.38079533000,0
1030,17031120400,17031150200,1336.33528000000,0
1031,17031120400,17031160100,0.00000000000,1
1032,17031130100,17031020701,0.00000000000,1
1033,17031130100,17031020702,2581.43776758000,0
1034,17031130100,17031120300,1320.96737773000,0
1035,17031130100,17031130200,4119.19562318000,0
1036,17031130100,17031130300,5305.85708747000,0
1037,17031130100,17031831800,2658.96035823000,0
1038,17031130200,17031120200,0.00000000000,1
1039,17031130200,17031120300,8322.12161747000,0
1040,17031130200,17031120400,2998.61603610000,0
1041,17031130200,17031130100,4119.19562318000,0
1042,17031130200,17031140302,1329.66881240000,0
1043,17031130200,17031140400,6689.59826779000,0
1044,17031130200,17031831800,2660.77783396000,0
1045,17031130300,17031020701,2727.11554285000,0
1046,17031130300,17031020702,0.00000000000,1
1047,17031130300,17031040300,0.00000000000,1
1048,17031130300,17031130100,5305.85708747000,0
1049,17031130300,17031831800,3174.33015713000,0
1050,17031140100,17031040300,2070.68071271000,0
1051,17031140100,17031040700,0.00000000000,1
1052,17031140100,17031140200,2212.88483321000,0
1053,17031140100,17031140701,0.00000000000,1
1054,17031140100,17031140800,2006.92161031000,0
1055,17031140100,17031831800,1281.79567810000,0
1056,17031140200,17031140100,2212.88483321000,0
1057,17031140200,17031140301,663.36717536100,0
1058,17031140200,17031140302,1065.77246002000,0
1059,17031140200,17031140602,0.00000000000,1
1060,17031140200,17031140701,2660.85310070000,0
1061,17031140200,17031140800,0.00000000000,1
1062,17031140200,17031831800,3170.04203037000,0
1063,17031140301,17031140200,663.36717536100,0
1064,17031140301,17031140302,2659.14449845000,0
1065,17031140301,17031140400,664.11900417900,0
1066,17031140301,17031140500,0.00000000000,1
1067,17031140301,17031140601,990.57888662200,0
1068,17031140301,17031140602,1667.54551117000,0
1069,17031140301,17031140701,0.00000000000,1
1070,17031140302,17031130200,1329.66881240000,0
1071,17031140302,17031140200,1065.77246002000,0
1072,17031140302,17031140301,2659.14449845000,0
1073,17031140302,17031140400,663.37775188900,0
1074,17031140302,17031831800,3047.73568570000,0
1075,17031140400,17031120400,2680.38079533000,0
1076,17031140400,17031130200,6689.59826779000,0
1077,17031140400,17031140301,664.11900417900,0
1078,17031140400,17031140302,663.37775188900,0
1079,17031140400,17031140500,2685.59939515000,0
1080,17031140400,17031140601,0.00000000000,1
1081,17031140400,17031150200,0.00000000000,1
1082,17031140400,17031160100,2670.92907631000,0
1083,17031140500,17031140301,0.00000000000,1
1084,17031140500,17031140400,2685.59939515000,0
1085,17031140500,17031140601,2658.95485313000,0
1086,17031140500,17031160100,703.79088848600,0
1087,17031140500,17031160200,2895.00328261000,0
1088,17031140500,17031160300,507.31489414300,0
1089,17031140500,17031160400,0.00000000000,1
1090,17031140601,17031140301,990.57888662200,0
1091,17031140601,17031140400,0.00000000000,1
1092,17031140601,17031140500,2658.95485313000,0
1093,17031140601,17031140602,3325.46813720000,0
1094,17031140601,17031160300,0.00000000000,1
1095,17031140601,17031160400,998.33281429000,0
1096,17031140602,17031140200,0.00000000000,1
1097,17031140602,17031140301,1667.54551117000,0
1098,17031140602,17031140601,3325.46813720000,0
1099,17031140602,17031140701,663.06415996900,0
1100,17031140602,17031140702,1990.16610616000,0
1101,17031140602,17031160400,1664.26024800000,0
1102,17031140602,17031160501,0.00000000000,1
1103,17031140701,17031140100,0.00000000000,1
1104,17031140701,17031140200,2660.85310070000,0
1105,17031140701,17031140301,0.00000000000,1
1106,17031140701,17031140602,663.06415996900,0
1107,17031140701,17031140702,3358.29735422000,0
1108,17031140701,17031140800,1045.42797216000,0
1109,17031140702,17031140602,1990.16610616000,0
1110,17031140702,17031140701,3358.29735422000,0
1111,17031140702,17031140800,1602.77068538000,0
1112,17031140702,17031160400,0.00000000000,1
1113,17031140702,17031160501,2663.65998562000,0
1114,17031140702,17031160601,0.00000000000,1
1115,17031140800,17031040300,0.00000000000,1
1116,17031140800,17031040700,1703.00775145000,0
1117,17031140800,17031040800,1475.84485944000,0
1118,17031140800,17031050300,0.00000000000,1
1119,17031140800,17031140100,2006.92161031000,0
1120,17031140800,17031140200,0.00000000000,1
1121,17031140800,17031140701,1045.42797216000,0
1122,17031140800,17031140702,1602.77068538000,0
1123,17031140800,17031160501,0.00000000000,1
1124,17031140800,17031160601,3659.47491591000,0
1125,17031150200,17031110502,1377.96157027000,0
1126,17031150200,17031120400,1336.33528000000,0
1127,17031150200,17031140400,0.00000000000,1
1128,17031150200,17031150300,5917.94968251000,0
1129,17031150200,17031150700,0.00000000000,1
1130,17031150200,17031150800,2678.03141691000,0
1131,17031150200,17031160100,2061.98279099000,0
1132,17031150200,17031831700,3351.32855561000,0
1133,17031150300,17031110502,2691.44267869000,0
1134,17031150300,17031150200,5917.94968251000,0
1135,17031150300,17031150401,2660.61556951000,0
1136,17031150300,17031150402,2660.65987049000,0
1137,17031150300,17031150600,0.00000000000,1
1138,17031150300,17031150700,2680.42137700000,0
1139,17031150300,17031150800,0.00000000000,1
1140,17031150401,17031110300,0.00000000000,1
1141,17031150401,17031110400,2918.56374030000,0
1142,17031150401,17031110502,330.60948900600,0
1143,17031150401,17031150300,2660.61556951000,0
1144,17031150401,17031150402,2826.18517398000,0
1145,17031150401,17031150501,2910.17155033000,0
1146,17031150401,17031150502,0.00000000000,1
1147,17031150402,17031150300,2660.65987049000,0
1148,17031150402,17031150401,2826.18517398000,0
1149,17031150402,17031150501,0.00000000000,1
1150,17031150402,17031150502,2825.07942613000,0
1151,17031150402,17031150600,2659.59642388000,0
1152,17031150402,17031150700,0.00000000000,1
1153,17031150402,17031170200,0.00000000000,1
1154,17031150501,17031110300,2322.27410231000,0
1155,17031150501,17031110400,0.00000000000,1
1156,17031150501,17031150401,2910.17155033000,0
1157,17031150501,17031150402,0.00000000000,1
1158,17031150501,17031150502,2989.45794581000,0
1159,17031150502,17031150401,0.00000000000,1
1160,17031150502,17031150402,2825.07942613000,0
1161,17031150502,17031150501,2989.45794581000,0
1162,17031150502,17031150600,0.00000000000,1
1163,17031150502,17031170100,2661.52977560000,0
1164,17031150502,17031170200,2661.96898395000,0
1165,17031150502,17031170300,0.00000000000,1
1166,17031150600,17031150300,0.00000000000,1
1167,17031150600,17031150402,2659.59642388000,0
1168,17031150600,17031150502,0.00000000000,1
1169,17031150600,17031150700,2663.95031056000,0
1170,17031150600,17031151100,0.00000000000,1
1171,17031150600,17031151200,2651.96425954000,0
1172,17031150600,17031170200,2655.78259872000,0
1173,17031150600,17031171100,0.00000000000,1
1174,17031150700,17031150200,0.00000000000,1
1175,17031150700,17031150300,2680.42137700000,0
1176,17031150700,17031150402,0.00000000000,1
1177,17031150700,17031150600,2663.95031056000,0
1178,17031150700,17031150800,2660.56881443000,0
1179,17031150700,17031151001,0.00000000000,1
1180,17031150700,17031151100,2676.01053466000,0
1181,17031150700,17031151200,0.00000000000,1
1182,17031150800,17031150200,2678.03141691000,0
1183,17031150800,17031150300,0.00000000000,1
1184,17031150800,17031150700,2660.56881443000,0
1185,17031150800,17031151001,1335.40197954000,0
1186,17031150800,17031151002,1346.30776696000,0
1187,17031150800,17031151100,0.00000000000,1
1188,17031150800,17031831700,2659.22020867000,0
1189,17031151001,17031150700,0.00000000000,1
1190,17031151001,17031150800,1335.40197954000,0
1191,17031151001,17031151002,2659.88055662000,0
1192,17031151001,17031151100,2661.33101842000,0
1193,17031151001,17031190200,1333.40196002000,0
1194,17031151001,17031190300,0.00000000000,1
1195,17031151002,17031150800,1346.30776696000,0
1196,17031151002,17031151001,2659.88055662000,0
1197,17031151002,17031161100,0.00000000000,1
1198,17031151002,17031161200,3054.99444632000,0
1199,17031151002,17031190100,1284.18507919000,0
1200,17031151002,17031190200,1338.01428881000,0
1201,17031151002,17031200100,0.00000000000,1
1202,17031151002,17031831700,1279.94424452000,0
1203,17031151100,17031150600,0.00000000000,1
1204,17031151100,17031150700,2676.01053466000,0
1205,17031151100,17031150800,0.00000000000,1
1206,17031151100,17031151001,2661.33101842000,0
1207,17031151100,17031151200,2661.84331492000,0
1208,17031151100,17031190200,0.00000000000,1
1209,17031151100,17031190300,2669.51149502000,0
1210,17031151100,17031190402,0.00000000000,1
1211,17031151200,17031150600,2651.96425954000,0
1212,17031151200,17031150700,0.00000000000,1
1213,17031151200,17031151100,2661.84331492000,0
1214,17031151200,17031170200,0.00000000000,1
1215,17031151200,17031171100,2669.74988944000,0
1216,17031151200,17031190300,0.00000000000,1
1217,17031151200,17031190401,0.00000000000,1
1218,17031151200,17031190402,2643.69032001000,0
1219,17031160100,17031120400,0.00000000000,1
1220,17031160100,17031140400,2670.92907631000,0
1221,17031160100,17031140500,703.79088848600,0
1222,17031160100,17031150200,2061.98279099000,0
1223,17031160100,17031160200,4086.99853896000,0
1224,17031160100,17031831700,871.46619506600,0
1225,17031160200,17031140500,2895.00328261000,0
1226,17031160200,17031160100,4086.99853896000,0
1227,17031160200,17031160300,3900.61215429000,0
1228,17031160200,17031161000,0.00000000000,1
1229,17031160200,17031161100,2449.04135882000,0
1230,17031160200,17031831700,3511.37427975000,0
1231,17031160300,17031140500,507.31489414300,0
1232,17031160300,17031140601,0.00000000000,1
1233,17031160300,17031160200,3900.61215429000,0
1234,17031160300,17031160400,2655.36365364000,0
1235,17031160300,17031160900,0.00000000000,1
1236,17031160300,17031161000,1728.16012656000,0
1237,17031160300,17031161100,0.00000000000,1
1238,17031160400,17031140500,0.00000000000,1
1239,17031160400,17031140601,998.33281429000,0
1240,17031160400,17031140602,1664.26024800000,0
1241,17031160400,17031140702,0.00000000000,1
1242,17031160400,17031160300,2655.36365364000,0
1243,17031160400,17031160501,1326.47693638000,0
1244,17031160400,17031160502,1326.44328448000,0
1245,17031160400,17031160800,0.00000000000,1
1246,17031160400,17031160900,2667.57065813000,0
1247,17031160400,17031161000,0.00000000000,1
1248,17031160501,17031140602,0.00000000000,1
1249,17031160501,17031140702,2663.65998562000,0
1250,17031160501,17031140800,0.00000000000,1
1251,17031160501,17031160400,1326.47693638000,0
1252,17031160501,17031160502,2986.50512727000,0
1253,17031160501,17031160601,1324.67365805000,0
1254,17031160501,17031160602,0.00000000000,1
1255,17031160502,17031160400,1326.44328448000,0
1256,17031160502,17031160501,2986.50512727000,0
1257,17031160502,17031160601,0.00000000000,1
1258,17031160502,17031160602,1326.10111734000,0
1259,17031160502,17031160700,0.00000000000,1
1260,17031160502,17031160800,2665.62722010000,0
1261,17031160502,17031160900,0.00000000000,1
1262,17031160601,17031040800,0.00000000000,1
1263,17031160601,17031050300,690.46989716300,0
1264,17031160601,17031140702,0.00000000000,1
1265,17031160601,17031140800,3659.47491591000,0
1266,17031160601,17031160501,1324.67365805000,0
1267,17031160601,17031160502,0.00000000000,1
1268,17031160601,17031160602,4382.51789387000,0
1269,17031160602,17031050300,1973.47203054000,0
1270,17031160602,17031160501,0.00000000000,1
1271,17031160602,17031160502,1326.10111734000,0
1272,17031160602,17031160601,4382.51789387000,0
1273,17031160602,17031160700,3691.15880295000,0
1274,17031160602,17031160800,0.00000000000,1
1275,17031160602,17031843700,0.00000000000,1
1276,17031160700,17031050300,0.00000000000,1
1277,17031160700,17031160502,0.00000000000,1
1278,17031160700,17031160602,3691.15880295000,0
1279,17031160700,17031160800,2654.90378861000,0
1280,17031160700,17031210100,3159.77884700000,0
1281,17031160700,17031831100,0.00000000000,1
1282,17031160700,17031843700,2821.64636869000,0
1283,17031160800,17031160400,0.00000000000,1
1284,17031160800,17031160502,2665.62722010000,0
1285,17031160800,17031160602,0.00000000000,1
1286,17031160800,17031160700,2654.90378861000,0
1287,17031160800,17031160900,2656.74066299000,0
1288,17031160800,17031210100,0.00000000000,1
1289,17031160800,17031831100,2649.42362276000,0
1290,17031160900,17031160300,0.00000000000,1
1291,17031160900,17031160400,2667.57065813000,0
1292,17031160900,17031160502,0.00000000000,1
1293,17031160900,17031160800,2656.74066299000,0
1294,17031160900,17031161000,2656.88727063000,0
1295,17031160900,17031161300,0.00000000000,1
1296,17031160900,17031831100,2678.08971778000,0
1297,17031161000,17031160200,0.00000000000,1
1298,17031161000,17031160300,1728.16012656000,0
1299,17031161000,17031160400,0.00000000000,1
1300,17031161000,17031160900,2656.88727063000,0
1301,17031161000,17031161100,2655.42702763000,0
1302,17031161000,17031161300,1726.95332619000,0
1303,17031161000,17031831100,0.00000000000,1
1304,17031161100,17031151002,0.00000000000,1
1305,17031161100,17031160200,2449.04135882000,0
1306,17031161100,17031160300,0.00000000000,1
1307,17031161100,17031161000,2655.42702763000,0
1308,17031161100,17031161200,1832.26904581000,0
1309,17031161100,17031161300,511.34495769800,0
1310,17031161100,17031831700,2522.52000121000,0
1311,17031161200,17031151002,3054.99444632000,0
1312,17031161200,17031161100,1832.26904581000,0
1313,17031161200,17031161300,2761.84874518000,0
1314,17031161200,17031190100,0.00000000000,1
1315,17031161200,17031200100,1889.12278645000,0
1316,17031161200,17031210400,175.52712536600,0
1317,17031161200,17031831700,0.00000000000,1
1318,17031161300,17031160900,0.00000000000,1
1319,17031161300,17031161000,1726.95332619000,0
1320,17031161300,17031161100,511.34495769800,0
1321,17031161300,17031161200,2761.84874518000,0
1322,17031161300,17031210400,2008.83614697000,0
1323,17031161300,17031210501,0.00000000000,1
1324,17031161300,17031831100,2652.84901984000,0
1325,17031170100,17031150502,2661.52977560000,0
1326,17031170100,17031170200,0.00000000000,1
1327,17031170100,17031170300,5634.45193931000,0
1328,17031170100,17031170400,0.00000000000,1
1329,17031170200,17031150402,0.00000000000,1
1330,17031170200,17031150502,2661.96898395000,0
1331,17031170200,17031150600,2655.78259872000,0
1332,17031170200,17031151200,0.00000000000,1
1333,17031170200,17031170100,0.00000000000,1
1334,17031170200,17031170300,2645.07106254000,0
1335,17031170200,17031171000,0.00000000000,1
1336,17031170200,17031171100,2667.49657265000,0
1337,17031170300,17031150502,0.00000000000,1
1338,17031170300,17031170100,5634.45193931000,0
1339,17031170300,17031170200,2645.07106254000,0
1340,17031170300,17031170400,2734.02211215000,0
1341,17031170300,17031170800,0.00000000000,1
1342,17031170300,17031171000,5632.87946542000,0
1343,17031170300,17031171100,0.00000000000,1
1344,17031170400,17031170100,0.00000000000,1
1345,17031170400,17031170300,2734.02211215000,0
1346,17031170400,17031170500,2657.41750361000,0
1347,17031170400,17031170700,0.00000000000,1
1348,17031170400,17031170800,2997.69821863000,0
1349,17031170400,17031171000,0.00000000000,1
1350,17031170500,17031170400,2657.41750361000,0
1351,17031170500,17031170600,2318.65296953000,0
1352,17031170500,17031170700,2355.42990059000,0
1353,17031170500,17031170800,0.00000000000,1
1354,17031170500,17031760802,5664.09654612000,0
1355,17031170600,17031170500,2318.65296953000,0
1356,17031170600,17031170700,2658.96179673000,0
1357,17031170600,17031760802,2634.50432759000,0
1358,17031170700,17031170400,0.00000000000,1
1359,17031170700,17031170500,2355.42990059000,0
1360,17031170700,17031170600,2658.96179673000,0
1361,17031170700,17031170800,2676.85518827000,0
1362,17031170800,17031170300,0.00000000000,1
1363,17031170800,17031170400,2997.69821863000,0
1364,17031170800,17031170500,0.00000000000,1
1365,17031170800,17031170700,2676.85518827000,0
1366,17031170800,17031170900,2658.97143854000,0
1367,17031170800,17031171000,2649.82159507000,0
1368,17031170800,17031180100,0.00000000000,1
1369,17031170900,17031170800,2658.97143854000,0
1370,17031170900,17031171000,0.00000000000,1
1371,17031170900,17031180100,1270.40479205000,0
1372,17031171000,17031170200,0.00000000000,1
1373,17031171000,17031170300,5632.87946542000,0
1374,17031171000,17031170400,0.00000000000,1
1375,17031171000,17031170800,2649.82159507000,0
1376,17031171000,17031170900,0.00000000000,1
1377,17031171000,17031171100,2680.10077318000,0
1378,17031171000,17031180100,4310.70566398000,0
1379,17031171000,17031190401,0.00000000000,1
1380,17031171000,17031831500,1327.13188775000,0
1381,17031171100,17031150600,0.00000000000,1
1382,17031171100,17031151200,2669.74988944000,0
1383,17031171100,17031170200,2667.49657265000,0
1384,17031171100,17031170300,0.00000000000,1
1385,17031171100,17031171000,2680.10077318000,0
1386,17031171100,17031190401,2671.18999728000,0
1387,17031171100,17031190402,0.00000000000,1
1388,17031171100,17031831500,0.00000000000,1
1389,17031180100,17031170800,0.00000000000,1
1390,17031180100,17031170900,1270.40479205000,0
1391,17031180100,17031171000,4310.70566398000,0
1392,17031180100,17031831500,2659.27046174000,0
1393,17031180100,17031831600,4316.58165100000,0
1394,17031190100,17031151002,1284.18507919000,0
1395,17031190100,17031161200,0.00000000000,1
1396,17031190100,17031190200,2658.77211520000,0
1397,17031190100,17031190800,0.00000000000,1
1398,17031190100,17031190900,1279.68208302000,0
1399,17031190100,17031200100,2659.77553540000,0
1400,17031190100,17031200200,0.00000000000,1
1401,17031190200,17031151001,1333.40196002000,0
1402,17031190200,17031151002,1338.01428881000,0
1403,17031190200,17031151100,0.00000000000,1
1404,17031190200,17031190100,2658.77211520000,0
1405,17031190200,17031190300,2661.59846252000,0
1406,17031190200,17031190701,0.00000000000,1
1407,17031190200,17031190800,2673.95308770000,0
1408,17031190200,17031190900,0.00000000000,1
1409,17031190300,17031151001,0.00000000000,1
1410,17031190300,17031151100,2669.51149502000,0
1411,17031190300,17031151200,0.00000000000,1
1412,17031190300,17031190200,2661.59846252000,0
1413,17031190300,17031190402,2660.36281682000,0
1414,17031190300,17031190602,0.00000000000,1
1415,17031190300,17031190701,2674.15403777000,0
1416,17031190300,17031190800,0.00000000000,1
1417,17031190401,17031151200,0.00000000000,1
1418,17031190401,17031171000,0.00000000000,1
1419,17031190401,17031171100,2671.18999728000,0
1420,17031190401,17031190402,2664.33585028000,0
1421,17031190401,17031190601,2646.23678222000,0
1422,17031190401,17031190602,0.00000000000,1
1423,17031190401,17031831500,2669.11495909000,0
1424,17031190402,17031151100,0.00000000000,1
1425,17031190402,17031151200,2643.69032001000,0
1426,17031190402,17031171100,0.00000000000,1
1427,17031190402,17031190300,2660.36281682000,0
1428,17031190402,17031190401,2664.33585028000,0
1429,17031190402,17031190601,0.00000000000,1
1430,17031190402,17031190602,2645.42402750000,0
1431,17031190402,17031190701,0.00000000000,1
1432,17031190601,17031190401,2646.23678222000,0
1433,17031190601,17031190402,0.00000000000,1
1434,17031190601,17031190602,3326.59327169000,0
1435,17031190601,17031191301,2647.71442329999,0
1436,17031190601,17031191302,0.00000000000,1
1437,17031190601,17031831500,2669.92016159000,0
1438,17031190602,17031190300,0.00000000000,1
1439,17031190602,17031190401,0.00000000000,1
1440,17031190602,17031190402,2645.42402750000,0
1441,17031190602,17031190601,3326.59327169000,0
1442,17031190602,17031190701,1163.63941403000,0
1443,17031190602,17031190702,1496.02739973000,0
1444,17031190602,17031191200,0.00000000000,1
1445,17031190602,17031191301,0.00000000000,1
1446,17031190602,17031191302,2647.20180211000,0
1447,17031190701,17031190200,0.00000000000,1
1448,17031190701,17031190300,2674.15403777000,0
1449,17031190701,17031190402,0.00000000000,1
1450,17031190701,17031190602,1163.63941403000,0
1451,17031190701,17031190702,2841.89612684000,0
1452,17031190701,17031190800,990.15988314800,0
1453,17031190702,17031190602,1496.02739973000,0
1454,17031190702,17031190701,2841.89612684000,0
1455,17031190702,17031190800,1668.16727012000,0
1456,17031190702,17031191100,0.00000000000,1
1457,17031190702,17031191200,2679.66443572000,0
1458,17031190702,17031191302,0.00000000000,1
1459,17031190800,17031190100,0.00000000000,1
1460,17031190800,17031190200,2673.95308770000,0
1461,17031190800,17031190300,0.00000000000,1
1462,17031190800,17031190701,990.15988314800,0
1463,17031190800,17031190702,1668.16727012000,0
1464,17031190800,17031190900,2659.23771311000,0
1465,17031190800,17031191000,0.00000000000,1
1466,17031190800,17031191100,2679.41086432000,0
1467,17031190800,17031191200,0.00000000000,1
1468,17031190900,17031190100,1279.68208302000,0
1469,17031190900,17031190200,0.00000000000,1
1470,17031190900,17031190800,2659.23771311000,0
1471,17031190900,17031191000,1271.44106847000,0
1472,17031190900,17031191100,0.00000000000,1
1473,17031190900,17031200100,0.00000000000,1
1474,17031190900,17031200200,2658.27807152000,0
1475,17031190900,17031200300,0.00000000000,1
1476,17031191000,17031190800,0.00000000000,1
1477,17031191000,17031190900,1271.44106847000,0
1478,17031191000,17031191100,3552.55363002000,0
1479,17031191000,17031200200,0.00000000000,1
1480,17031191000,17031200300,645.53114288100,0
1481,17031191000,17031200401,2021.88769550000,0
1482,17031191000,17031230500,0.00000000000,1
1483,17031191000,17031250200,0.00000000000,1
1484,17031191000,17031831200,1122.55487923000,0
1485,17031191000,17031831300,1299.47926015000,0
1486,17031191100,17031190702,0.00000000000,1
1487,17031191100,17031190800,2679.41086432000,0
1488,17031191100,17031190900,0.00000000000,1
1489,17031191100,17031191000,3552.55363002000,0
1490,17031191100,17031191200,3061.10715575000,0
1491,17031191100,17031250200,2726.81628160000,0
1492,17031191100,17031250300,0.00000000000,1
1493,17031191100,17031831300,0.00000000000,1
1494,17031191200,17031190602,0.00000000000,1
1495,17031191200,17031190702,2679.66443572000,0
1496,17031191200,17031190800,0.00000000000,1
1497,17031191200,17031191100,3061.10715575000,0
1498,17031191200,17031191302,2681.90694248000,0
1499,17031191200,17031250200,0.00000000000,1
1500,17031191200,17031250300,2704.53260845000,0
1501,17031191200,17031250400,0.00000000000,1
1502,17031191301,17031190601,2647.71442329999,0
1503,17031191301,17031190602,0.00000000000,1
1504,17031191301,17031191302,3328.95990666000,0
1505,17031191301,17031250400,2655.67602915000,0
1506,17031191301,17031250500,0.00000000000,1
1507,17031191301,17031831500,2633.88480050000,0
1508,17031191302,17031190601,0.00000000000,1
1509,17031191302,17031190602,2647.20180211000,0
1510,17031191302,17031190702,0.00000000000,1
1511,17031191302,17031191200,2681.90694248000,0
1512,17031191302,17031191301,3328.95990666000,0
1513,17031191302,17031250300,0.00000000000,1
1514,17031191302,17031250400,2647.02947587000,0
1515,17031200100,17031151002,0.00000000000,1
1516,17031200100,17031161200,1889.12278645000,0
1517,17031200100,17031190100,2659.77553540000,0
1518,17031200100,17031190900,0.00000000000,1
1519,17031200100,17031200200,2839.13483632000,0
1520,17031200100,17031210400,2850.33008555000,0
1521,17031200100,17031220702,0.00000000000,1
1522,17031200200,17031190100,0.00000000000,1
1523,17031200200,17031190900,2658.27807152000,0
1524,17031200200,17031191000,0.00000000000,1
1525,17031200200,17031200100,2839.13483632000,0
1526,17031200200,17031200300,3791.22414780000,0
1527,17031200200,17031210400,0.00000000000,1
1528,17031200200,17031220702,2836.93912583000,0
1529,17031200300,17031190900,0.00000000000,1
1530,17031200300,17031191000,645.53114288100,0
1531,17031200300,17031200200,3791.22414780000,0
1532,17031200300,17031200401,2212.89690926000,0
1533,17031200300,17031200402,1734.67149915000,0
1534,17031200300,17031220702,253.94357268700,0
1535,17031200300,17031220902,853.44643501800,0
1536,17031200401,17031191000,2021.88769550000,0
1537,17031200401,17031200300,2212.89690926000,0
1538,17031200401,17031200402,2171.84821894000,0
1539,17031200401,17031831200,2051.07617701000,0
1540,17031200402,17031200300,1734.67149915000,0
1541,17031200402,17031200401,2171.84821894000,0
1542,17031200402,17031220901,1854.04265204000,0
1543,17031200402,17031220902,681.95468038500,0
1544,17031200402,17031222900,84.65586659510,0
1545,17031200402,17031831200,2632.33244496000,0
1546,17031210100,17031160700,3159.77884700000,0
1547,17031210100,17031160800,0.00000000000,1
1548,17031210100,17031210700,2019.24399270000,0
1549,17031210100,17031210800,667.71091801300,0
1550,17031210100,17031210900,1458.70573306000,0
1551,17031210100,17031831100,2663.35791250000,0
1552,17031210100,17031843700,2918.45027501000,0
1553,17031210400,17031161200,175.52712536600,0
1554,17031210400,17031161300,2008.83614697000,0
1555,17031210400,17031200100,2850.33008555000,0
1556,17031210400,17031200200,0.00000000000,1
1557,17031210400,17031210501,1335.51128780000,0
1558,17031210400,17031210502,1327.10533410000,0
1559,17031210400,17031220702,1219.78196096000,0
1560,17031210400,17031831100,0.00000000000,1
1561,17031210501,17031161300,0.00000000000,1
1562,17031210501,17031210400,1335.51128780000,0
1563,17031210501,17031210502,3170.48837455000,0
1564,17031210501,17031210601,1397.50580290000,0
1565,17031210501,17031210602,106.07340163300,0
1566,17031210501,17031831100,2662.97735410000,0
1567,17031210502,17031210400,1327.10533410000,0
1568,17031210502,17031210501,3170.48837455000,0
1569,17031210502,17031210602,1159.06109526000,0
1570,17031210502,17031220602,0.00000000000,1
1571,17031210502,17031220702,2662.72195968000,0
1572,17031210601,17031210501,1397.50580290000,0
1573,17031210601,17031210602,3821.41002755000,0
1574,17031210601,17031210700,1162.48216445000,0
1575,17031210601,17031831100,2702.82791514000,0
1576,17031210602,17031210501,106.07340163300,0
1577,17031210602,17031210502,1159.06109526000,0
1578,17031210602,17031210601,3821.41002755000,0
1579,17031210602,17031210700,1337.31680050000,0
1580,17031210602,17031220500,0.00000000000,1
1581,17031210602,17031220602,2663.85700240000,0
1582,17031210602,17031220702,0.00000000000,1
1583,17031210700,17031210100,2019.24399270000,0
1584,17031210700,17031210601,1162.48216445000,0
